well_id,latitude,longitude,maaiveld_nap,filter_1_gemiddeld,filter_2_gemiddeld,filter_3_gemiddeld,filter_4_gemiddeld,filter_5_gemiddeld,filter_1_trend_15_jaar,filter_2_trend_15_jaar,filter_3_trend_15_jaar,filter_4_trend_15_jaar,filter_5_trend_15_jaar,filter_1_trend_25_jaar,filter_2_trend_25_jaar,filter_3_trend_25_jaar,filter_4_trend_25_jaar,filter_5_trend_25_jaar
B58D0246,51.20269832769379,5.9010106746972,28.86,21.1629,,,,,,,,,,,,,,
B58D0253,51.197805755060905,5.889267115031361,26.3,21.1544,-1.342,-0.333,21.1917,-1.409,-0.435,,,,,,,,,
B58D0248,51.1899692008169,5.893000647695087,27.27,,,,,,,,,,,,,,,
B58D0254,51.185176472593305,5.899527187365366,26.61,19.1494,,,19.0105,,,,,,,,,,,
B58D0247,51.190097364744766,5.910739668149507,31.7,17.7886,-5,-5.728,,,,,,,,,,,,
B58D0249,51.17929149143455,5.888592616178896,28.72,20.5379,,,,,,,,,,,,,,
B58D0243,51.2071415720527,5.8921883640719726,26.65,21.6169,-1.75,0.667,,,,,,,,,,,,
B58D1898,51.210067135539035,5.921414523542956,29.08,,,,,,,,,,,,,,,
B58D1901,51.16290992943088,5.921680638752817,21.3,18.7234,-1,-0.5,,,,,,,,,,,,
B58D1906,51.18204694547145,5.97214664621098,23.52,17.2479,,,,,,,,,,,,,,
B58D1909,51.18189940321617,5.9657088497558926,19.17,17.1787,-0.5,0.727,,,,,,,,,,,,
B58D1913,51.18185333512177,5.956841021185335,18.9,17.1313,0.369,0.818,17.166,0.25,0.85,17.0029,,,,,,,,
B58D0203,51.184206406850954,5.953580601682272,18.83,17.1393,2.167,0.944,,,,,,,,,,,,
B58D0288,51.16308767696678,5.970661328170033,27.2,19.8037,-0.812,-0.308,,,,,,,,,,,,
B58D0450,51.18117676778217,5.966414830525298,24.47,,,,27.3318,,,,,,,,,,,
B52A0094,51.517300163400435,5.86047703577762,28.5,27.678,,,,,,,,,,,,,,
B52A0280,51.48887159724474,5.866372481339745,29.36,29.1008,,,29.2155,,,,,,,,,,,
B52A0289,51.53475412191513,5.783838539184769,24.97,22.868,-2.12,-1.597,22.5745,-1.375,-1,22.5729,-1.5,-1.035,,,,,,
B52A0291,51.53735323361569,5.772690688299785,24.39,22.727,,,22.4064,,,22.3679,,,,,,,,
B52A0300,51.526012974855135,5.798028149741165,28.47,26.1826,-1.553,-1.5,,,,,,,,,,,,
B52A0301,51.53187760381208,5.811988665771847,27.93,26.4223,-1.75,-1.5,,,,,,,,,,,,
B52A0305,51.529818992185014,5.821812301254915,28.41,26.7483,-1.778,-1.611,,,,,,,,,,,,
B52G0005,51.448748911853905,6.171216989750891,17.86,,,,,,,,,,,,,,,
B52G0039,51.37809046436319,6.144722661779157,20.66,14.315,,,,,,,,,,,,,,
B52G1306,51.388558137370524,6.165872279647048,17.69,16.4122,,,,,,,,,,,,,,
B52G0957,51.42217570676871,6.138697817977367,19.18,16.5564,,,,,,,,,,,,,,
B52G0959,51.41245004407429,6.0369102735293,28.62,,,,,,,,,,,,,,,
B52G0102,51.472980006652406,6.1636459100411765,19.8,15.0854,,,11.5707,,,,,,,,,,,
B60A0424,51.09215012568672,5.820055138174247,28.27,21.7503,,,21.598,,,21.7086,,,21.9356,,,23.3917,,
B60A1753,51.077578722745145,5.868077644319423,31.31,27.9938,-1.155,-2.714,,,,,,,,,,,,
B32B2801,52.20502390199322,5.418597365518507,2.04,0.1919,,,,,,,,,,,,,,
B51C1889,51.42616628303157,5.206666831639462,21.24,20.6075,,,,,,,,,,,,,,
B45G1144,51.616398915035205,5.523112065662578,9.42,8.3297,,,,,,,,,,,,,,
B45D1310,51.666786683288876,5.394009867629121,6.07,4.2564,,,,,,,,,,,,,,
B45D1322,51.681626610909,5.378583972435208,4.31,3.3052,,,,,,,,,,,,,,
B45D1323,51.69420906678606,5.366837320541072,4.32,2.9366,,,,,,,,,,,,,,
B45D1324,51.69218756759913,5.373086143284948,5.45,3.2677,,,,,,,,,,,,,,
B45D1327,51.66171728912179,5.391335274022802,5.74,4.5048,,,,,,,,,,,,,,
B45G1148,51.62801732829534,5.491879353641727,8.03,7.2878,,,,,,,,,,,,,,
B12B0354,53.11636844841391,6.645704464146414,4.53,3.565,,,0.3715,,,,,,,,,,,
B16H0267,52.80440976387903,6.246578736938971,4.68,4.6065,,,,,,,,,,,,,,
B16H0268,52.80406766092345,6.246660996262987,4.64,4.655,,,,,,,,,,,,,,
B26F0317,52.3943357965123,5.639749554767853,-2.92,-3.3864,,,,,,,,,,,,,,
B27C0103,52.343319731065975,5.864729137693477,24.83,12.0009,-1.174,,,,,,,,,,,,,
B27E0372,52.39997065423731,6.106300206529584,2.87,1.1817,-0.833,,,,,,,,,,,,,
B40C3107,51.86328110034689,5.846893696452995,9.61,7.6055,,,,,,,,,,,,,,
B37E3504,52.030937698203296,4.3347269906478285,,-4.5779,,,,,,,,,,,,,,
B37B3795,51.981469285779035,4.281473482556841,0.11,-3.0041,,,,,,,,,,,,,,
B45D1201,51.62531470659096,5.343530677683653,4.37,4.324,,,4.2614,,,,,,,,,,,
B50H0375,51.47034569008361,5.081451480857276,18.94,18.4601,,,,,,,,,,,,,,
B33F0978,52.198482431017595,6.204955017965498,,5.4127,,,,,,,,,,,,,,
B12A1760,53.11250351820924,6.451103674655805,3.97,2.7152,-0.333,,2.4721,-1,,,,,,,,,,
B26H0585,52.333823674156,5.616987105858142,3.79,2.2044,,,,,,,,,,,,,,
B07C1800,53.178300975810345,6.449220615848855,-0.3,-0.8879,,,,,,,,,,,,,,
B07C1803,53.17452739226417,6.410914134908596,-0.63,-0.9521,,,-0.955,,,,,,,,,,,
B07C1804,53.17255187669006,6.443889875815078,-1.1,-1.2668,,,-1.1995,,,,,,,,,,,
B51B1732,51.53256059898489,5.388368605127242,12.01,10.842,,,,,,,,,,,,,,
B26E1974,52.41688562852941,5.593312076243752,-2.79,-4.9559,,,-4.8829,,,-4.7166,,,,,,,,
B25A1506,52.41462992953169,4.644499854726101,,-0.5336,,,-0.3371,,,-0.5187,,,-0.3801,,,,,
B40F1899,51.9659630021316,6.256024059781171,11.36,10.1822,,,,,,,,,,,,,,
B50F1442,51.51789815312435,5.075498612963217,12.8,12.2508,,,12.247,,,,,,,,,,,
B51A1815,51.50039848262926,5.256721164756246,13.75,13.1403,,,,,,,,,,,,,,
B32B0570,52.178755856705756,5.374016078551315,2.71,1.5372,-0.019,-0.038,,,,,,,,,,,,
B45C0580,51.661083289039034,5.313882433510596,4.02,2.8824,0.778,,,,,,,,,,,,,
B60D3032,50.93164667400453,5.928434999934626,103.1,86.9997,,,,,,,,,,,,,,
B60D3035,50.91868281529537,5.981908936915034,109.64,88.7614,,,,,,,,,,,,,,
B62B4274,50.87289948374286,6.022917484812277,158.72,136.6622,,,,,,,,,,,,,,
B62B4277,50.85187811790158,5.993745983339312,195.33,145.3685,,,,,,,,,,,,,,
B62B4280,50.90507040167055,5.923702709702874,92.405,79.734,,,,,,,,,,,,,,
B62B4294,50.87171625738842,6.002359088860784,137.46,134.5631,,,,,,,,,,,,,,
B62B4308,50.87044034868351,6.010652524402552,146.74,137.1291,,,,,,,,,,,,,,
B62B4312,50.83743207183045,5.997304559684906,151.26,148.6802,,,,,,,,,,,,,,
B62B4316,50.90864213461581,5.924966841836979,87.962,79.3393,,,,,,,,,,,,,,
B62B4318,50.8855753872039,5.971521961841541,105.745,97.6622,,,,,,,,,,,,,,
B60D1181,50.98064357009922,6.002628430547693,56.78,54.9863,,,,,,,,,,,,,,
B60D1189,50.96797948866262,6.005733853821447,62.65,62.0102,,,,,,,,,,,,,,
B60D1201,50.928195023376226,5.998800837435209,82.28,81.6603,,,,,,,,,,,,,,
B60D1160,50.92107769529858,5.993302578487686,93.01,88.2629,,,,,,,,,,,,,,
B60E0017,51.12904094038897,6.073557147635277,28.95,26.7216,-1,-0.775,26.7877,-1.25,-0.786,32.9603,-2.908,3.5,33.0241,-1.643,3.75,32.9049,-2.792,2.688
B60G0123,50.922262611162516,6.0414728556942485,133.7,81.2482,-3.273,-7.318,60.148,-4.297,-6.036,57.7218,-3.333,-5.806,,,,,,
B52G0177,51.39281508016009,6.141863618314785,20.7,14.5257,,0,,,,,,,,,,,,
B52G0192,51.40499536716959,6.123568245045014,24.98,19.9408,,1.155,19.7395,,,17.2079,,6.429,,,,,,
B57E0244,51.29890853984291,5.55209078231138,29.08,27.6364,,,,,,,,,,,,,,
B57E0247,51.298202666974454,5.542481716636557,29.23,,,,,,,,,,,,,,,
B57E0250,51.302085731230584,5.528442394996221,29.49,,,,,,,,,,,,,,,
B57E0264,51.306206229125664,5.539784201712743,26.3,25.9212,,,25.9163,,,,,,,,,,,
B57E0269,51.30061291333756,5.554534535133052,27.5,26.4217,,,,,,,,,,,,,,
B57E0275,51.326340183963644,5.540425347266919,25.3,24.4501,,,,,,,,,,,,,,
B57E0276,51.3257927694926,5.546449141188123,25.7,24.5965,,,24.6009,,,,,,,,,,,
B57E0280,51.314857369982334,5.522027398876559,27.23,25.7532,,,25.6004,,,,,,,,,,,
B57E0300,51.30428234082298,5.491165226379202,27.08,26.5397,,,,,,,,,,,,,,
B58D0463,51.18022977489699,5.9670464465052415,24.96,26.1749,,,,,,,,,,,,,,
B58D0658,51.201452970678375,5.918094866468721,27.9,19.0438,-3.818,-2.4,18.9517,-4.127,-2.125,18.9975,-3.125,-1.625,,,,,,
B58D0663,51.23385131414505,5.909664513622447,26.35,23.8366,0.444,2.583,23.7223,0.293,2.05,23.7153,0.714,2.775,,,,,,
B58D0669,51.181081173857955,5.967557766248094,25.07,17.2693,1,2,17.4157,1.2,2.3,17.3549,1.143,1.646,17.379,1,1.5,,,
B58D0732,51.17190854556106,5.986030404572312,22.53,19.4227,1.2,0.5,,,,,,,,,,,,
B58D1538,51.18335882454751,5.919930762865672,20.71,15.8276,,,,,,,,,,,,,,
B58D1548,51.21167549946558,5.962964630789806,19.04,15.5017,,,,,,,,,,,,,,
B52B0037,51.536201584631016,5.973818893876489,24.63,,,,,,,,,,,,,,,
B52B0411,51.57380047219058,5.968679015604259,19.72,17.5404,,-0.4,,,,,,,,,,,,
B52B0421,51.52011972674631,6.023752371658929,21.51,,,,,,,,,,,,,,,
B40E0353,51.939060574893816,6.1413712119041595,13.78,10.867,-0.519,,,,,,,,,,,,,
B60A1765,51.049173090014506,5.834553623689007,31.69,28.5077,,,,,,,,,,,,,,
B60A1742,51.068526367868046,5.827465667356777,28.97,25.0672,1.75,-0.446,,,,,,,,,,,,
B60A0199,51.11344631226995,5.833893603841305,26.14,21.3747,,,,,,,,,,,,,,
B60A0325,51.07534140492564,5.807697245138233,28.23,23.8509,,,24.6229,,,25.5366,,,25.3934,,,25.4481,,
B60A0356,51.08273048513878,5.827030714052652,28.35,24.2262,2.658,0,24.1862,2.812,-0.125,,,,,,,,,
B60A0364,51.080988095868356,5.812172704432564,27.94,23.258,0.4,-1.928,23.2487,0.5,-2,23.2489,0.5,-1.91,,,,,,
B60A0403,51.093336330754084,5.829672949383166,26.56,21.7072,,,21.6814,,,21.8038,,,,,,,,
B44G0969,51.59565910717038,5.002991785881283,6.72,5.4974,,,,,,,,,,,,,,
B45D1344,51.688619709883994,5.379276824233901,6.66,3.386,,,,,,,,,,,,,,
B29C1673,52.28099144241124,6.989847124697647,36.12,34.834,,,,,,,,,,,,,,
B45D1347,51.68304666326132,5.37693528357254,5.29,3.1198,,,,,,,,,,,,,,
B27B0389,52.458155754292726,5.935148623384607,2.09,0.9852,-0.111,,1.2104,-0.225,,,,,,,,,,
B27C0105,52.291082476895724,5.768293459569999,29.46,24.6284,-1.312,,12.8165,-1.077,,,,,,,,,,
B28D0446,52.34241850789731,6.578551202516155,10.5,5.4626,-25.5,,5.3215,,,5.5698,-24.716,,5.3166,,,5.3062,,
B34F1620,52.156774025854276,6.806944487373827,29.7,29.6795,1,,,,,,,,,,,,,
B58C0744,51.23073391071082,5.759771431490153,27.27,27.2127,0.444,,,,,,,,,,,,,
B58C0749,51.21141164569612,5.766941654955562,29.09,27.6276,-3.5,,,,,,,,,,,,,
B23A0461,52.662239134385466,7.026038866230458,19.15,16.5873,-0.583,,,,,,,,,,,,,
B23A0463,52.69833773991707,7.038349781550325,19.05,15.8359,-0.021,,,,,,,,,,,,,
B12B0372,53.13806490481283,6.542875134220694,1.82,0.8288,,,0.6181,-0.326,,,,,,,,,,
B16F0312,52.91603916806198,6.234935469683076,5.58,4.6697,-0.45,,,,,,,,,,,,,
B62E1027,50.87675614502741,6.04692473129671,116.91,116.3739,,,116.7243,,,116.5546,,,,,,,,
B33G1109,52.13930767293666,6.091506370966161,8.9,8.4438,0.714,,,,,,,,,,,,,
B04F0163,53.29507421188935,5.028069342349304,2.3,1.7741,-0.318,,,,,,,,,,,,,
B02C0265,53.45811966011069,5.839074782841636,2.03,,,,1.7572,-0.333,,1.5809,,,,,,,,
B02C0266,53.45118502536858,5.83379381316709,2.68,1.8993,-1,,,,,,,,,,,,,
B02C0257,53.456443179830046,5.892422711210754,3.27,,,,2.6264,-0.792,,2.6428,,,,,,,,
B02C0261,53.4621602365786,5.889644486438472,2.49,,,,1.687,-0.292,,1.6818,,,,,,,,
B14A0049,52.82444921915291,4.694287488254145,2.73,2.7548,0.782,0.37,,,,,,,,,,,,
B38A1852,51.99566270454915,4.668834701147777,-5.8,-6.1278,,,,,,,,,,,,,,
B11G1516,53.033807002558554,6.058370371069164,0.46,0.0671,,,-0.2168,,,-0.0863,,,,,,,,
B39E0425,52.005134243550344,5.593162181813224,5.11,4.7486,,,,,,,,,,,,,,
B54F0100,51.31261028292173,3.9852972369630737,,-0.6974,-8.629,,-1.1201,-2.062,,,,,,,,,,
B54B0093,51.30034946437989,3.6865489730899856,2.11,0.2308,-1.5,,,,,,,,,,,,,
B53F0055,51.29430144603542,3.4437838404678485,1.41,-0.0808,-1.908,,,,,,,,,,,,,
B42E0282,51.69974057062427,3.7525688539699926,-0.97,-0.7532,-0.354,,,,,,,,,,,,,
B42E0284,51.73483463492558,3.7783312724268185,1.22,-0.1563,0,,,,,,,,,,,,,
B48G0235,51.43784153044396,3.776630791746221,1.36,-0.2808,-1.218,,,,,,,,,,,,,
B48F0213,51.487580618895635,3.913844124665923,0.42,-0.8903,0.323,,,,,,,,,,,,,
B48F0214,51.48000605718965,3.9465696267956543,0.8,-0.7751,-0.333,,,,,,,,,,,,,
B57H0242,51.2420680453702,5.647847953714224,,32.7323,1.44,-0.204,,,,,,,,,,,,
B60A0223,51.05278079045894,5.85426997381253,31.95,,,,17.2204,,,25.1713,,,,,,,,
B61F1189,50.85522182937327,5.689746973671735,46.5,42.4021,,,42.4084,,,,,,,,,,,
B61F1332,50.85446055478131,5.7021675515089045,46.88,,,,,,,,,,,,,,,
B61F1338,50.87304434554852,5.741219382758811,60.87,43.1451,-7.105,1.773,,,,,,,,,,,,
B61F1343,50.88652601548513,5.7142941849218145,45.71,,,,,,,,,,,,,,,
B52G0227,51.3865337404976,6.117566831098712,23.72,,,,18.5766,,0.375,16.4646,,,17.6831,,9,,,
B52G0263,51.44697542750629,6.167590101596441,18.22,15.8087,,,,,,,,,,,,,,
B52G0431,51.401356909766584,6.11895389443057,22.98,20.1399,,,20.098,,,14.9293,,,14.7127,,,,,
B52G0461,51.36333830174239,6.103698268381709,20.99,18.4693,,,18.3592,,,18.3717,,,,,,,,
B52G0824,51.43637967126269,6.159138900022357,17.05,14.4635,,,,,,,,,,,,,,
B52G0825,51.43632369135864,6.16215818414022,17.24,14.4768,,,,,,,,,,,,,,
B51E0127,51.5152856131349,5.596383337442104,15.02,13.6848,,,13.1976,,,12.3111,,,12.7125,,,11.8866,,
B51E0160,51.54934101546783,5.546786163288982,13.5,12.3623,-1.05,-0.333,11.4808,-1.5,-0.625,11.6184,,,6.6535,-9.6,-4.885,7.6318,,
B51E0295,51.552399281811056,5.507521577788984,12.33,11.6601,,,,,,,,,,,,,,
B51E0298,51.50107641207454,5.536693651821719,12.9,12.5592,-0.65,-0.429,,,,,,,,,,,,
B45D1349,51.6836385151232,5.366364858585912,3.8,2.7807,,,,,,,,,,,,,,
B33F1440,52.164689933739005,6.231258750484011,8.72,5.8067,,,,,,,,,,,,,,
B33F1442,52.161404867499286,6.2242981668847595,8.78,4.9928,,,,,,,,,,,,,,
B28B0284,52.46083121852389,6.631035341462707,11.77,9.9038,0.5,,,,,,,,,,,,,
B32B0314,52.15761698584704,5.384324681427665,4.45,0.131,0.333,,2.2822,,,,,,,,,,,
B28B0285,52.47483458377888,6.615561650579643,11.16,8.9735,-0.125,,,,,,,,,,,,,
B62A3054,50.84946700184406,5.7638429784030185,71.37,,,,61.0627,,,60.5831,,,,,,,,
B60B0169,51.06612924588734,5.886646486831042,32.06,30.0948,,,,,,,,,,,,,,
B60B0007,51.13131095829538,5.961786083927046,27.97,24.95,,,,,,,,,,,,,,
B60B0136,51.12783252069493,5.9183156430907875,24.94,24.5284,2,0.75,,,,,,,,,,,,
B60B0023,51.073830153699056,5.933102328543427,43,,,,,,,,,,,,,,,
B60B0139,51.10147463899066,5.922722659091098,31,27.3579,0.817,-1.125,,,,,,,,,,,,
B60B0141,51.08567022011486,5.895150629190948,30.9,28.4805,1.75,-0.781,,,,,,,,,,,,
B60B0106,51.04421763834932,5.952457703982101,63.16,47.7272,-12.577,-7.697,34.5598,-13,-5.36,32.1949,-13.812,-6.332,32.1659,-13.232,-6,32.0282,-13.25,-5.833
B60B0127,51.059407164526775,5.956509675270486,55.2,43.641,-12.3,-9.426,,,,,,,,,,,,
B60B0129,51.10418110547596,5.972798022257658,30.25,28.5056,-0.857,-0.542,,,,,,,,,,,,
B60B0179,51.11848548726505,5.917993421358445,28.23,,,,,,,,,,,,,,,
B60B0186,51.12538442810614,5.913073549844632,26.54,24.8611,,,,,,,,,,,,,,
B32B2741,52.17805551973303,5.387042772139507,2.58,0.7114,,,,,,,,,,,,,,
B26G0445,52.329914176146396,5.516256694783335,-2.82,-4.6541,,,,,,,,,,,,,,
B26G0448,52.33157795421251,5.523318107366386,-3.25,-4.2319,,,,,,,,,,,,,,
B21A0174,52.61945752411497,5.820942097642103,-1.31,-2.1738,,,,,,,,,,,,,,
B25C1035,52.327689860468965,4.594609642944659,1.1,-1.1262,,,-1.1422,0.5,,-0.83,1,,,,,,,
B38C2922,51.88380420042046,4.600655036878193,-0.7,-2.3085,,,-2.1882,,,,,,,,,,,
B26G0457,52.27455205770658,5.522410729004677,3.09,-0.5539,,,,,,,,,,,,,,
B46D1478,51.60046988038289,5.972340791276571,16.13,14.2398,,,,,,,,,,,,,,
B51G0896,51.396424424405005,5.482236821692998,19.09,17.8072,-0.167,,18.5935,-2,,18.6115,,,18.6114,,,18.6186,,
B51E1655,51.4857776255217,5.505459118257106,14.1,12.7061,-2.938,,,,,,,,,,,,,
B22B0793,52.69187991024418,6.5907715149963515,11.823,10.842,,,,,,,,,,,,,,
B34H0313,52.13297853171514,6.867699263096821,,32.5912,,,,,,,,,,,,,,
B11D1719,53.030484503064805,6.0433531654851205,0.5,-1.4469,,,-1.4798,,,-1.4672,,,-1.4667,,,,,
B34C0884,52.04079461286003,6.34723530377129,,143.514,,,,,,,,,,,,,,
B34C0885,52.04082865929277,6.347469252120649,,13.5982,,,,,,,,,,,,,,
B34C0887,52.04112606467163,6.347373598025021,,13.5417,,,,,,,,,,,,,,
B34C0895,52.044498124294726,6.3570815533729785,,13.0592,,,,,,,,,,,,,,
B34C0910,52.051121264934515,6.346290461624108,,12.771,,,,,,,,,,,,,,
B34C0912,52.05045776615292,6.3460867121228866,,12.0865,,,,,,,,,,,,,,
B52E3251,51.52361118813328,6.11540277038466,15.17,13.1847,,,,,,,,,,,,,,
B26H0613,52.35248885147781,5.644237354946414,2.95,1.4889,,,,,,,,,,,,,,
B41E0839,51.98669795589746,6.6650178453050355,27.35,27.0821,,,,,,,,,,,,,,
B40B1537,51.93076256748549,5.985436138766356,,9.391,,,,,,,,,,,,,,
B21A0146,52.6224338129818,5.781837239213737,-3.07,-4.0191,,,,,,,,,,,,,,
B21A0149,52.6339821930847,5.76809998097801,-4.07,-4.6804,,,,,,,,,,,,,,
B50D0105,51.423092432316935,4.819752540337678,13.85,14.2824,,,,,,,,,,,,,,
B34C0956,52.10833956716406,6.405575582977264,,12.5504,,,,,,,,,,,,,,
B61F1359,50.84218933603481,5.696050447797815,47.8,44.1282,,,,,,,,,,,,,,
B61F1371,50.89739963992536,5.7121252923980235,43.73,40.1005,,,39.989,,,,,,,,,,,
B61F0144,50.85903245581249,5.737703763043693,54.93,44.1475,,,,,,,,,,,,,,
B39H0495,51.8724707913381,5.60631985532649,5.6,3.3675,-0.939,,3.1576,-3,,,,,,,,,,
B16A0224,52.867995342701114,5.8776423959264505,-0.91,-1.0387,0.875,,-1.1082,,,,,,,,,,,
B16A0237,52.83271010942582,5.889280711164094,-0.6,-0.7947,,,,,,,,,,,,,,
B16A0246,52.828171485331055,5.906142912135072,-0.96,-1.0595,,,-1.1922,,,,,,,,,,,
B16B0386,52.835456298483344,5.908989537537889,-0.87,-1.0123,,,-1.0717,,,,,,,,,,,
B16B0388,52.83711578702875,5.913773034739583,-0.92,-0.9907,,,-1.1208,0,,,,,,,,,,
B34C0874,52.078003889735434,6.3520749813722155,,12.223,,,,,,,,,,,,,,
B16B0410,52.862106119487066,6.012743866066017,-0.33,-0.5839,0.357,,-0.6598,-0.522,,,,,,,,,,
B27H0283,52.27160441668537,6.199310742851817,5.31,4.2114,,,,,,,,,,,,,,
B61F0239,50.877589819857214,5.724133818372132,46.78,44.2565,0.054,2.674,,,,,,,,,,,,
B61F0271,50.80698208468881,5.708512492652205,48.85,,,,,,,,,,,,,,,
B61F0342,50.87529124242708,5.676736673015898,63.15,,,,,,,,,,,,,,,
B61F0354,50.867997961376595,5.663409597765048,62.29,46.8915,,,,,,,,,,,,,,
B61F0362,50.878166553607834,5.677180898975153,45.61,39.6744,,,,,,,,,,,,,,
B61F0424,50.83481323284794,5.735817199701864,62.54,44.6803,,,43.7162,,,,,,,,,,,
B52B0429,51.47959231090596,5.892618329413435,32.38,30.6094,,,,,,,,,,,,,,
B52B0430,51.513437703006126,5.995710673511315,22.51,21.4266,,,,,,,,,,,,,,
B52B0455,51.526911240225616,6.031052782800357,20.12,17.9505,,,,,,,,,,,,,,
B52B0489,51.560485686297724,5.97096004072401,19.23,,,,,,,,,,,,,,,
B52B0493,51.517771418675224,5.918111925937143,27.22,25.1163,,,,,,,,,,,,,,
B52B0004,51.482020991271696,5.987156538123011,28.58,,,,,,,,,,,,,,,
B52B0384,51.58536163264617,5.948121564884806,20.54,,,,,,,,,,,,,,,
B52B0385,51.58054175879247,5.950384794534656,21.86,18.6666,3.408,3.707,,,,,,,,,,,,
B52B0024,51.48752261405539,5.965704078516102,27.82,26.0633,,,,,,,,,,,,,,
B52B0041,51.52556254093571,6.014606150269318,21.4,19.4305,,,17.6564,,,,,,,,,,,
B52B0051,51.54884127773942,5.905067003626841,26.09,23.9625,,,,,,,,,,,,,,
B52B0056,51.49535104250243,5.999356797492299,25.27,23.6888,,,,,,,,,,,,,,
B52B0190,51.484658066109105,5.998637023536168,27.23,24.5449,1.152,1.917,19.8091,0.171,9.985,,,,,,,,,
B52B0389,51.58530742628335,5.948178610552882,20.42,18.2291,5.882,5,,,,,,,,,,,,
B52B0390,51.58591157104103,5.9644044970582755,19.21,17.1589,1.882,1.833,,,,,,,,,,,,
B52B0124,51.51759361678485,5.917677624933177,27.22,,,,,,,,,,,,,,,
B52G1323,51.46966725843734,6.134084616032641,17.91,,,,,,,,,,,,,,,
B52G1334,51.390969777317295,6.036316962028715,26.53,,,,,,,,,,,,,,,
B52G1338,51.39196487921795,6.03518168957572,26.42,,,,,,,,,,,,,,,
B52G1343,51.46971263885598,6.126961041272687,16.92,17.018,,,,,,,,,,,,,,
B52G1347,51.46716302558397,6.132100637029416,16.92,17.02,,,,,,,,,,,,,,
B52G1350,51.43407801545462,6.137168369787489,16.34,16.5077,,,,,,,,,,,,,,
B52G1352,51.43926671190913,6.1368510671242555,17.62,,,,,,,,,,,,,,,
B52G1353,51.43862496027749,6.138796561144637,16.77,16.4497,,0.25,16.4768,,0.5,,,,,,,,,
B52H0190,51.461970384413966,6.209290910678269,18.48,16.9634,,,,,,,,,,,,,,
B52H0191,51.45182719878848,6.207237480382176,18.85,17.1771,,,,,,,,,,,,,,
B57F0154,51.28609507833368,5.631313307881548,31.81,29.5855,,,,,,,,,,,,,,
B57F0167,51.27901788654018,5.73495422115055,32.62,29.4856,-1.429,-0.643,,,,,,,,,,,,
B57F0021,51.36158344016113,5.742762096245442,26.45,,,,,,,,,,,,,,,
B57F0060,51.338431491875255,5.680313817478739,28.01,25.5267,,,,,,,,,,,,,,
B57F0125,51.305883429094635,5.606724598875964,27.78,26.6151,,0.379,,,,,,,,,,,,
B60C0711,50.99808173328908,5.8524054984856395,54.59,,,,,,,,,,,,,,,
B60C0796,50.993215759164784,5.861999226144965,45.65,,,,,,,,,,,,,,,
B60C1177,51.01345455786806,5.8673944965886164,40.4,36.9845,,,,,,,,,,,,,,
B60C0672,50.99741188405142,5.853566809494291,53.82,,,,,,,,,,,,,,,
B60C0737,50.99423920673935,5.848976743706363,56.64,,,,,,,,,,,,,,,
B32E1083,52.257746952595596,5.579304342620031,8.82,7.7874,,,,,,,,,,,,,,
B17D1459,52.786785708922224,6.6166977718593865,17.27,14.6431,-0.633,-0.933,,,,,,,,,,,,
B19G0999,52.50748958228888,4.875427889022276,-0.84,-1.1301,,,,,,,,,,,,,,
B44H0871,51.62160544232334,5.109731673896367,9.51,8.2103,,,,,,,,,,,,,,
B44H0872,51.627900319026345,5.114776855503753,8.04,7.4868,,,,,,,,,,,,,,
B46A1644,51.784095528695815,5.77385617195857,6.34,6.3724,,,,,,,,,,,,,,
B46A1646,51.7790499011551,5.780188847254372,7.15,6.4302,,,,,,,,,,,,,,
B27B0448,52.47569596783859,6.007016940335308,1.67,0.5404,,,,,,,,,,,,,,
B27B0449,52.46335028021027,6.00638769778616,7.23,1.3665,,,,,,,,,,,,,,
B44F1931,51.79754212519006,5.139847177229188,,0.637,,,0.7176,,,,,,,,,,,
B28D1440,52.277941101000984,6.552687355549145,9.39,9.1056,,,,,,,,,,,,,,
B61F2464,50.90503060064105,5.7186614761964565,42.859,38.1272,,,,,,,,,,,,,,
B16F2055,52.8873082990496,6.318130592388697,10.83,7.8366,,,7.4911,,,7.4925,,,,,,,,
B51A1820,51.566260656535114,5.193620472816679,9.26,8.1488,,,,,,,,,,,,,,
B51C1825,51.45038552110905,5.176662493442454,19.01,18.343,,,,,,,,,,,,,,
B52D1985,51.41218010156953,5.933584523988234,32.82,31.6031,,,31.3339,,,,,,,,,,,
B51H1878,51.39895080464125,5.634690746162855,22.73,22.0858,,,,,,,,,,,,,,
B51B1669,51.552811824483946,5.381679073441181,9.47,9.0141,-0.127,,,,,,,,,,,,,
B51B1672,51.548348784048954,5.330239895427751,10.25,9.1189,,,,,,,,,,,,,,
B51G2150,51.457856882787354,5.53826381669321,17.89,15.96,-5.917,,,,,,,,,,,,,
B22E0560,52.64778073586197,6.659417436803927,8.159,7.5546,,,,,,,,,,,,,,
B22G0308,52.58678201148065,6.646469535001333,8.868,7.6906,,,,,,,,,,,,,,
B22D0558,52.4900527128663,6.568586204788933,6.805,6.4845,,,,,,,,,,,,,,
B22D0562,52.515695848306336,6.601523275888641,8.156,7.4225,,,7.4853,,,,,,,,,,,
B22G0309,52.54437762895836,6.668980041467107,10.633,9.8756,,,9.9661,,,,,,,,,,,
B22G0310,52.49314571085007,6.676328707686095,15.54,14.3606,,,,,,,,,,,,,,
